subcode	gender m f	picOrder	picCode jpg	expTrials	picCateg valFatSugFruVeg	picCateg code	valence	arousal	dominance	craving
s021ch100399191100	m	1	sug_4421.jpg	52	sug	5	9	3	7	3
s021ch100399191100	m	1	5621.jpg	53	pleas	1	9	9	5	1
s021ch100399191100	m	1	fru_0144.jpg	54	fru	6	9	3	9	9
s021ch100399191100	m	1	9423.jpg	55	unpl	3	1	5	3	1
s021ch100399191100	m	1	veg_0455.jpg	56	veg	7	5	1	9	1
s021ch100399191100	m	1	2347.jpg	57	pleas	1	9	1	9	1
s021ch100399191100	m	1	9520.jpg	58	unpl	3	1	3	3	1
s021ch100399191100	m	1	fatfood3.jpg	59	fat	4	9	3	9	9
s021ch100399191100	m	1	2273.jpg	60	neu	2	5	1	9	1
s021ch191100100399	m	1	1710.jpg	1	pleas	1	9	1	9	5
s021ch191100100399	m	1	fru_0083.jpg	2	fru	6	9	5	7	6
s021ch191100100399	m	1	2036.jpg	3	neu	2	6	3	7	5
s021ch191100100399	m	1	8490.jpg	4	pleas	1	9	9	6	4
s021ch191100100399	m	1	fat_0037.jpg	5	fat	4	8	9	5	9
s021ch191100100399	m	1	9530.jpg	6	unpl	3	3	2	4	1
s021ch191100100399	m	1	2390.jpg	7	neu	2	5	2	5	3
s021ch191100100399	m	1	fru_0511.jpg	8	fru	6	8	9	9	7
s021ch191100100399	m	1	2683.jpg	9	unpl	3	1	3	1	3
s021ch191100100399	m	1	sug_0135.jpg	10	sug	5	9	9	9	9
s021ch191100100399	m	1	2095.jpg	11	unpl	3	3	2	2	3
s021ch191100100399	m	1	fat_0075.jpg	12	fat	4	9	7	6	8
s021ch191100100399	m	1	2071.jpg	13	pleas	1	7	3	7	3
s021ch191100100399	m	1	2308.jpg	14	neu	2	6	5	7	3
s021ch191100100399	m	1	sug_0141.jpg	15	sug	5	9	9	9	9
s021ch191100100399	m	1	2393.jpg	16	neu	2	5	3	4	4
s021ch191100100399	m	1	1722.jpg	17	pleas	1	9	2	9	4
s021ch191100100399	m	1	2703.jpg	18	unpl	3	1	2	2	1
s021ch191100100399	m	1	fru_0670.JPG	19	fru	6	7	6	9	7
s021ch191100100399	m	1	8499.jpg	20	pleas	1	9	9	6	1
s021ch191100100399	m	1	2745.1.jpg	21	neu	2	5	3	7	6
s021ch191100100399	m	1	fat_6054.jpg	22	fat	4	8	6	9	5
s021ch191100100399	m	1	8185.jpg	23	pleas	1	9	9	7	1
s021ch191100100399	m	1	9163.jpg	24	unpl	3	1	5	3	1
s021ch191100100399	m	1	veg_0114.jpg	25	veg	7	9	6	9	7
s021ch191100100399	m	1	2411.jpg	26	neu	2	5	3	7	2
s021ch191100100399	m	1	sug_0152.jpg	27	sug	5	9	9	9	8
s021ch191100100399	m	1	2800.jpg	28	unpl	3	2	1	3	2
s021ch191100100399	m	1	fru_0289.jpg	29	fru	6	9	9	9	9
s021ch191100100399	m	1	2382.jpg	30	neu	2	5	4	5	5
s021ch191100100399	m	1	9250.jpg	31	unpl	3	2	1	2	3
s021ch191100100399	m	1	veg_0135.jpg	32	veg	7	9	7	7	7
s021ch191100100399	m	1	2038.jpg	33	neu	2	5	5	5	5
s021ch191100100399	m	1	8496.jpg	34	pleas	1	9	9	7	7
s021ch191100100399	m	1	sug_152.jpg	35	sug	5	9	9	7	9
s021ch191100100399	m	1	2900.jpg	36	unpl	3	2	3	4	3
s021ch191100100399	m	1	fru_0495.jpg	37	fru	6	9	9	8	9
s021ch191100100399	m	1	9254.jpg	38	unpl	3	1	2	2	3
s021ch191100100399	m	1	fat_0242.jpg	39	fat	4	9	9	7	9
s021ch191100100399	m	1	8370.jpg	40	pleas	1	9	8	7	4
s021ch191100100399	m	1	veg_0085.jpg	41	veg	7	9	7	7	7
s021ch191100100399	m	1	2570.jpg	42	neu	2	5	3	5	3
s021ch191100100399	m	1	veg_0070.jpg	43	veg	7	9	7	7	7
s021ch191100100399	m	1	2045.jpg	44	pleas	1	5	3	7	3
s021ch191100100399	m	1	9421.jpg	45	unpl	3	2	2	2	2
s021ch191100100399	m	1	sug_0083.jpg	46	sug	5	9	8	9	8
s021ch191100100399	m	1	fat_6439.jpg	47	fat	4	9	9	9	9
s021ch191100100399	m	1	2075.jpg	48	pleas	1	9	3	7	3
s021ch191100100399	m	1	2580.jpg	49	neu	2	7	3	7	2
s021ch191100100399	m	1	vegofood.jpg	50	veg	7	7	5	7	5
s021ch191100100399	m	1	2579.jpg	51	neu	2	8	9	7	7
s021ch191100100399	m	1	sug_4421.jpg	52	sug	5	9	9	8	9
s021ch191100100399	m	1	5621.jpg	53	pleas	1	9	9	7	3
s021ch191100100399	m	1	fru_0144.jpg	54	fru	6	9	9	7	9
s021ch191100100399	m	1	9423.jpg	55	unpl	3	1	3	3	2
s021ch191100100399	m	1	veg_0455.jpg	56	veg	7	6	4	7	5
s021ch191100100399	m	1	2347.jpg	57	pleas	1	8	5	7	3
s021ch191100100399	m	1	9520.jpg	58	unpl	3	1	3	3	1
s021ch191100100399	m	1	fatfood3.jpg	59	fat	4	9	9	9	9
s021ch191100100399	m	1	2273.jpg	60	neu	2	5	5	7	3
s021ch201199221199	m	1	1710.jpg	1	pleas	1	9	9	9	9
s021ch201199221199	m	1	fru_0083.jpg	2	fru	6	5	5	5	5
s021ch201199221199	m	1	2036.jpg	3	neu	2	5	1	5	5
s021ch201199221199	m	1	8490.jpg	4	pleas	1	9	1	9	9
s021ch201199221199	m	1	fat_0037.jpg	5	fat	4	9	9	9	9
s021ch201199221199	m	1	9530.jpg	6	unpl	3	5	1	5	9
s021ch201199221199	m	1	2390.jpg	7	neu	2	5	1	5	5
s021ch201199221199	m	1	fru_0511.jpg	8	fru	6	5	1	6	5
s021ch201199221199	m	1	2683.jpg	9	unpl	3	1	1	1	1
s021ch201199221199	m	1	sug_0135.jpg	10	sug	5	1	5	5	1
s021ch201199221199	m	1	2095.jpg	11	unpl	3	1	1	5	5
s021ch201199221199	m	1	fat_0075.jpg	12	fat	4	5	5	5	9
s021ch201199221199	m	1	2071.jpg	13	pleas	1	9	9	9	9
s021ch201199221199	m	1	2308.jpg	14	neu	2	1	1	1	1
s021ch201199221199	m	1	sug_0141.jpg	15	sug	5	5	5	7	5
s021ch201199221199	m	1	2393.jpg	16	neu	2	1	1	1	1
s021ch201199221199	m	1	1722.jpg	17	pleas	1	7	3	8	5
s021ch201199221199	m	1	2703.jpg	18	unpl	3	1	1	1	1
s021ch201199221199	m	1	fru_0670.JPG	19	fru	6	5	5	5	5
s021ch201199221199	m	1	8499.jpg	20	pleas	1	9	5	9	9
s021ch201199221199	m	1	2745.1.jpg	21	neu	2	1	1	1	1
s021ch201199221199	m	1	fat_6054.jpg	22	fat	4	5	7	5	9
s021ch201199221199	m	1	8185.jpg	23	pleas	1	9	9	9	9
s021ch201199221199	m	1	9163.jpg	24	unpl	3	1	1	1	1
s021ch201199221199	m	1	veg_0114.jpg	25	veg	7	5	1	4	4
s021ch201199221199	m	1	2411.jpg	26	neu	2	2	2	8	2
s021ch201199221199	m	1	sug_0152.jpg	27	sug	5	6	4	5	5
s021ch201199221199	m	1	2800.jpg	28	unpl	3	1	1	1	2
s021ch201199221199	m	1	fru_0289.jpg	29	fru	6	5	2	5	5
s021ch201199221199	m	1	2382.jpg	30	neu	2	6	2	6	5
s021ch201199221199	m	1	9250.jpg	31	unpl	3	1	1	1	1
s021ch201199221199	m	1	veg_0135.jpg	32	veg	7	5	5	5	5
s021ch201199221199	m	1	2038.jpg	33	neu	2	4	2	8	2
s021ch201199221199	m	1	8496.jpg	34	pleas	1	6	2	6	2
s021ch201199221199	m	1	sug_152.jpg	35	sug	5	8	4	8	8
s021ch201199221199	m	1	2900.jpg	36	unpl	3	2	2	8	2
s021ch201199221199	m	1	fru_0495.jpg	37	fru	6	5	5	5	5
s021ch201199221199	m	1	9254.jpg	38	unpl	3	5	5	5	5
s021ch201199221199	m	1	fat_0242.jpg	39	fat	4	5	5	5	5
s021ch201199221199	m	1	8370.jpg	40	pleas	1	5	5	5	5
s021ch201199221199	m	1	veg_0085.jpg	41	veg	7	5	5	5	5
s021ch201199221199	m	1	2570.jpg	42	neu	2	5	9	5	9
s021ch201199221199	m	1	veg_0070.jpg	43	veg	7	2	5	8	5
s021ch201199221199	m	1	2045.jpg	44	pleas	1	3	6	8	
s021ch201199221199	m	1	9421.jpg	45	unpl	3	1	5	7	5
s021ch201199221199	m	1	sug_0083.jpg	46	sug	5	9	9	8	9
s021ch201199221199	m	1	fat_6439.jpg	47	fat	4	9	5	5	5
s021ch201199221199	m	1	2075.jpg	48	pleas	1	5	5	5	5
s021ch201199221199	m	1	2580.jpg	49	neu	2	5	2	7	7
s021ch201199221199	m	1	vegofood.jpg	50	veg	7	5	5	6	5
s021ch201199221199	m	1	2579.jpg	51	neu	2	5	2	8	5
s021ch201199221199	m	1	sug_4421.jpg	52	sug	5	5		8	5
s021ch201199221199	m	1	5621.jpg	53	pleas	1	5		8	5
s021ch201199221199	m	1	fru_0144.jpg	54	fru	6	9	2	8	5
s021ch201199221199	m	1	9423.jpg	55	unpl	3	9	2		5
s021ch201199221199	m	1	veg_0455.jpg	56	veg	7	5	2	5	9
s021ch201199221199	m	1	2347.jpg	57	pleas	1	2	2	8	5
s021ch201199221199	m	1	9520.jpg	58	unpl	3	5	5	6	5
s021ch201199221199	m	1	fatfood3.jpg	59	fat	4	5	5	5	5
s021ch201199221199	m	1	2273.jpg	60	neu	2	9	9	8	9
s021ch2809981001--	m	1	1710.jpg	1	pleas	1	5	3	3	5
s021ch2809981001--	m	1	fru_0083.jpg	2	fru	6	7	7	3	1
s021ch2809981001--	m	1	2036.jpg	3	neu	2	3	1	3	1
s021ch2809981001--	m	1	8490.jpg	4	pleas	1	7	1	5	3
s021ch2809981001--	m	1	fat_0037.jpg	5	fat	4	7	3	5	3
s021ch2809981001--	m	1	9530.jpg	6	unpl	3	1	1	3	1
s021ch2809981001--	m	1	2390.jpg	7	neu	2	7	3	5	5
s021ch2809981001--	m	1	fru_0511.jpg	8	fru	6	7	5	5	7
s021ch2809981001--	m	1	2683.jpg	9	unpl	3	1	1	5	1
s021ch2809981001--	m	1	sug_0135.jpg	10	sug	5	9	7	5	7
s021ch2809981001--	m	1	2095.jpg	11	unpl	3	1	1	1	1
s021ch2809981001--	m	1	fat_0075.jpg	12	fat	4	7	7	5	5
s021ch2809981001--	m	1	2071.jpg	13	pleas	1	7	1	3	5
s021ch2809981001--	m	1	2308.jpg	14	neu	2	5	1	3	3
s021ch2809981001--	m	1	sug_0141.jpg	15	sug	5	7	5	5	5
s021ch2809981001--	m	1	2393.jpg	16	neu	2	5	1	3	3
s021ch2809981001--	m	1	1722.jpg	17	pleas	1	7	1	5	5
s021ch2809981001--	m	1	2703.jpg	18	unpl	3	1	1	3	1
s021ch2809981001--	m	1	fru_0670.JPG	19	fru	6	7	7	5	5
s021ch2809981001--	m	1	8499.jpg	20	pleas	1	7	1	5	5
s021ch2809981001--	m	1	2745.1.jpg	21	neu	2	5	1	3	1
s021ch2809981001--	m	1	fat_6054.jpg	22	fat	4	7	7	5	5
s021ch2809981001--	m	1	8185.jpg	23	pleas	1	7	3	5	7
s021ch2809981001--	m	1	9163.jpg	24	unpl	3	1	1	1	3
s021ch2809981001--	m	1	veg_0114.jpg	25	veg	7	4	1	3	5
s021ch2809981001--	m	1	2411.jpg	26	neu	2	6	1	5	5
s021ch2809981001--	m	1	sug_0152.jpg	27	sug	5	6	5	5	5
s021ch2809981001--	m	1	2800.jpg	28	unpl	3	2	1	3	1
s021ch2809981001--	m	1	fru_0289.jpg	29	fru	6	7	3	5	5
s021ch2809981001--	m	1	2382.jpg	30	neu	2	5	1	3	3
s021ch2809981001--	m	1	9250.jpg	31	unpl	3	3	1	3	1
s021ch2809981001--	m	1	veg_0135.jpg	32	veg	7	5	3	3	5
s021ch2809981001--	m	1	2038.jpg	33	neu	2	7	1	5	3
s021ch2809981001--	m	1	8496.jpg	34	pleas	1	7	3	5	5
s021ch2809981001--	m	1	sug_152.jpg	35	sug	5	5	7	5	5
s021ch2809981001--	m	1	2900.jpg	36	unpl	3	3	1	3	3
s021ch2809981001--	m	1	fru_0495.jpg	37	fru	6	5	5	5	5
s021ch2809981001--	m	1	9254.jpg	38	unpl	3	2	1	3	1
s021ch2809981001--	m	1	fat_0242.jpg	39	fat	4	5	5	5	5
s021ch2809981001--	m	1	8370.jpg	40	pleas	1	7	5	5	7
s021ch2809981001--	m	1	veg_0085.jpg	41	veg	7	4	1	4	3
s021ch2809981001--	m	1	2570.jpg	42	neu	2	7	2	5	4
s021ch2809981001--	m	1	veg_0070.jpg	43	veg	7	5	2	3	1
s021ch2809981001--	m	1	2045.jpg	44	pleas	1	7	3	5	5
s021ch2809981001--	m	1	9421.jpg	45	unpl	3	5	1	5	5
s021ch2809981001--	m	1	sug_0083.jpg	46	sug	5	7	7	5	5
s021ch2809981001--	m	1	fat_6439.jpg	47	fat	4	5	5	5	5
s021ch2809981001--	m	1	2075.jpg	48	pleas	1	5	3	5	5
s021ch2809981001--	m	1	2580.jpg	49	neu	2	6	1	3	3
s021ch2809981001--	m	1	vegofood.jpg	50	veg	7	5	1	2	3
s021ch2809981001--	m	1	2579.jpg	51	neu	2	4	1	4	1
s021ch2809981001--	m	1	sug_4421.jpg	52	sug	5	7	6	5	5
s021ch2809981001--	m	1	5621.jpg	53	pleas	1	7	2	5	4
s021ch2809981001--	m	1	fru_0144.jpg	54	fru	6	7	6	5	5
s021ch2809981001--	m	1	9423.jpg	55	unpl	3	4	1	2	1
s021ch2809981001--	m	1	veg_0455.jpg	56	veg	7	4	1	4	1
s021ch2809981001--	m	1	2347.jpg	57	pleas	1	7	2	4	4
s021ch2809981001--	m	1	9520.jpg	58	unpl	3	2	1	2	2
s021ch2809981001--	m	1	fatfood3.jpg	59	fat	4	6	7	5	4
s021ch2809981001--	m	1	2273.jpg	60	neu	2	6	1	4	3
s021ch281199010500	m	1	1710.jpg	1	pleas	1	5	5	9	7
s021ch281199010500	m	1	fru_0083.jpg	2	fru	6	5	5	7	5
s021ch281199010500	m	1	2036.jpg	3	neu	2	5	5	7	7
s021ch281199010500	m	1	8490.jpg	4	pleas	1	3	7	7	5
s021ch281199010500	m	1	fat_0037.jpg	5	fat	4	5	5	7	7
s021ch281199010500	m	1	9530.jpg	6	unpl	3	3	7	7	6
s021ch281199010500	m	1	2390.jpg	7	neu	2	6	6	5	6
s021ch281199010500	m	1	fru_0511.jpg	8	fru	6	6	4	5	3
s021ch281199010500	m	1	2683.jpg	9	unpl	3	6	7	3	5
s021ch281199010500	m	1	sug_0135.jpg	10	sug	5	7	6	5	4
s021ch281199010500	m	1	2095.jpg	11	unpl	3	6	5	4	3
s021ch281199010500	m	1	fat_0075.jpg	12	fat	4	9	7	5	7
s021ch281199010500	m	1	2071.jpg	13	pleas	1	7	5	5	3
s021ch281199010500	m	1	2308.jpg	14	neu	2	7	3	5	5
s021ch281199010500	m	1	sug_0141.jpg	15	sug	5	6	5	6	7
s021ch281199010500	m	1	2393.jpg	16	neu	2	6	5	4	5
s021ch281199010500	m	1	1722.jpg	17	pleas	1	5	5	5	5
s021ch281199010500	m	1	2703.jpg	18	unpl	3	9	5	5	7
s021ch281199010500	m	1	fru_0670.JPG	19	fru	6	7	5	5	7
s021ch281199010500	m	1	8499.jpg	20	pleas	1	5	3	7	7
s021ch281199010500	m	1	2745.1.jpg	21	neu	2	5	5	5	3
s021ch281199010500	m	1	fat_6054.jpg	22	fat	4	5	5	7	3
s021ch281199010500	m	1	8185.jpg	23	pleas	1	3	6	5	6
s021ch281199010500	m	1	9163.jpg	24	unpl	3	7	5	7	3
s021ch281199010500	m	1	veg_0114.jpg	25	veg	7	5	6	7	9
s021ch281199010500	m	1	2411.jpg	26	neu	2	5	5	7	3
s021ch281199010500	m	1	sug_0152.jpg	27	sug	5	5	3	9	7
s021ch281199010500	m	1	2800.jpg	28	unpl	3	1	3	5	1
s021ch281199010500	m	1	fru_0289.jpg	29	fru	6	3	1	5	1
s021ch281199010500	m	1	2382.jpg	30	neu	2	7	5	5	4
s021ch281199010500	m	1	9250.jpg	31	unpl	3	3	9	5	1
s021ch281199010500	m	1	veg_0135.jpg	32	veg	7	7	3	5	6
s021ch281199010500	m	1	2038.jpg	33	neu	2	3	4	5	6
s021ch281199010500	m	1	8496.jpg	34	pleas	1	3	5	5	5
s021ch281199010500	m	1	sug_152.jpg	35	sug	5	5	5	5	7
s021ch281199010500	m	1	2900.jpg	36	unpl	3	5	5	3	7
s021ch281199010500	m	1	fru_0495.jpg	37	fru	6	5	5	4	7
s021ch281199010500	m	1	9254.jpg	38	unpl	3	1	9	9	9
s021ch281199010500	m	1	fat_0242.jpg	39	fat	4	5	3	7	5
s021ch281199010500	m	1	8370.jpg	40	pleas	1	5	1	7	5
s021ch281199010500	m	1	veg_0085.jpg	41	veg	7	3	3	5	5
s021ch281199010500	m	1	2570.jpg	42	neu	2	5	5	5	7
s021ch281199010500	m	1	veg_0070.jpg	43	veg	7	7	3	5	5
s021ch281199010500	m	1	2045.jpg	44	pleas	1	7	5	7	7
s021ch281199010500	m	1	9421.jpg	45	unpl	3	5	5	7	7
s021ch281199010500	m	1	sug_0083.jpg	46	sug	5	5	7	5	9
s021ch281199010500	m	1	fat_6439.jpg	47	fat	4	5	7	3	5
s021ch281199010500	m	1	2075.jpg	48	pleas	1	5	3	7	5
s021ch281199010500	m	1	2580.jpg	49	neu	2	5	1	7	1
s021ch281199010500	m	1	vegofood.jpg	50	veg	7	7	3	9	5
s021ch281199010500	m	1	2579.jpg	51	neu	2	5	3	7	3
s021ch281199010500	m	1	sug_4421.jpg	52	sug	5	3	1	3	1
s021ch281199010500	m	1	5621.jpg	53	pleas	1	5	5	7	5
s021ch281199010500	m	1	fru_0144.jpg	54	fru	6	9	7	5	5
s021ch281199010500	m	1	9423.jpg	55	unpl	3	3	5	5	5
s021ch281199010500	m	1	veg_0455.jpg	56	veg	7	5	7	5	5
s021ch281199010500	m	1	2347.jpg	57	pleas	1	5		1	
s021ch281199010500	m	1	9520.jpg	58	unpl	3	3	7	5	5
s021ch281199010500	m	1	fatfood3.jpg	59	fat	4	6	5	4	5
s021ch281199010500	m	1	2273.jpg	60	neu	2	5	1	5	3
s021ch300100300100	m	1	1710.jpg	1	pleas	1	9	5	5	4
s021ch300100300100	m	1	fru_0083.jpg	2	fru	6	9	3	5	9
s021ch300100300100	m	1	2036.jpg	3	neu	2	4	6	6	4
s021ch300100300100	m	1	8490.jpg	4	pleas	1	9	5	5	3
s021ch300100300100	m	1	fat_0037.jpg	5	fat	4	9	3	5	9
s021ch300100300100	m	1	9530.jpg	6	unpl	3	5	6	4	1
s021ch300100300100	m	1	2390.jpg	7	neu	2	5	4	3	1
s021ch300100300100	m	1	fru_0511.jpg	8	fru	6	9	3	5	9
s021ch300100300100	m	1	2683.jpg	9	unpl	3	1	6	5	1
s021ch300100300100	m	1	sug_0135.jpg	10	sug	5	9	5	5	9
s021ch300100300100	m	1	2095.jpg	11	unpl	3	3	4	3	1
s021ch300100300100	m	1	fat_0075.jpg	12	fat	4	9	3	5	9
s021ch300100300100	m	1	2071.jpg	13	pleas	1	9	3	7	1
s021ch300100300100	m	1	2308.jpg	14	neu	2	5	5	5	1
s021ch300100300100	m	1	sug_0141.jpg	15	sug	5	9	1	7	9
s021ch300100300100	m	1	2393.jpg	16	neu	2	5	1	9	1
s021ch300100300100	m	1	1722.jpg	17	pleas	1	9	5	7	1
s021ch300100300100	m	1	2703.jpg	18	unpl	3	9	7	5	7
s021ch300100300100	m	1	fru_0670.JPG	19	fru	6	9	5	5	9
s021ch300100300100	m	1	8499.jpg	20	pleas	1	9	9	7	1
s021ch300100300100	m	1	2745.1.jpg	21	neu	2	5	5	5	5
s021ch300100300100	m	1	fat_6054.jpg	22	fat	4	9	5	5	9
s021ch300100300100	m	1	8185.jpg	23	pleas	1	9	7	7	1
s021ch300100300100	m	1	9163.jpg	24	unpl	3	1	9	1	1
s021ch300100300100	m	1	veg_0114.jpg	25	veg	7	7	7	5	7
s021ch300100300100	m	1	2411.jpg	26	neu	2	5	1	5	1
s021ch300100300100	m	1	sug_0152.jpg	27	sug	5	9	5	7	9
s021ch300100300100	m	1	2800.jpg	28	unpl	3	1	9	3	1
s021ch300100300100	m	1	fru_0289.jpg	29	fru	6	9	7	7	9
s021ch300100300100	m	1	2382.jpg	30	neu	2	5	5	5	5
s021ch300100300100	m	1	9250.jpg	31	unpl	3	1	9	3	1
s021ch300100300100	m	1	veg_0135.jpg	32	veg	7	7	9	7	9
s021ch300100300100	m	1	2038.jpg	33	neu	2	5	1	5	1
s021ch300100300100	m	1	8496.jpg	34	pleas	1	9	9	7	1
s021ch300100300100	m	1	sug_152.jpg	35	sug	5	9	9	7	9
s021ch300100300100	m	1	2900.jpg	36	unpl	3	1	9	3	1
s021ch300100300100	m	1	fru_0495.jpg	37	fru	6	9	7	7	9
s021ch300100300100	m	1	9254.jpg	38	unpl	3	1	9	1	1
s021ch300100300100	m	1	fat_0242.jpg	39	fat	4	5	1	5	1
s021ch300100300100	m	1	8370.jpg	40	pleas	1	9	9	7	1
s021ch300100300100	m	1	veg_0085.jpg	41	veg	7	5	5	5	5
s021ch300100300100	m	1	2570.jpg	42	neu	2	9	7	9	1
s021ch300100300100	m	1	veg_0070.jpg	43	veg	7	5	5	5	1
s021ch300100300100	m	1	2045.jpg	44	pleas	1	7	9	9	5
s021ch300100300100	m	1	9421.jpg	45	unpl	3	5	5	5	1
s021ch300100300100	m	1	sug_0083.jpg	46	sug	5	9	9	9	9
s021ch300100300100	m	1	fat_6439.jpg	47	fat	4	5	9	7	7
s021ch300100300100	m	1	2075.jpg	48	pleas	1	9	9	7	1
s021ch300100300100	m	1	2580.jpg	49	neu	2	5	1	7	1
s021ch300100300100	m	1	vegofood.jpg	50	veg	7	5	5	5	5
s021ch300100300100	m	1	2579.jpg	51	neu	2	9	5	7	1
s021ch300100300100	m	1	sug_4421.jpg	52	sug	5	9	7	9	9
s021ch300100300100	m	1	5621.jpg	53	pleas	1	9	9	7	1
s021ch300100300100	m	1	fru_0144.jpg	54	fru	6	9	9	5	7
s021ch300100300100	m	1	9423.jpg	55	unpl	3	1	9	1	1
s021ch300100300100	m	1	veg_0455.jpg	56	veg	7	5	1	5	1
s021ch300100300100	m	1	2347.jpg	57	pleas	1	5	9	7	1
s021ch300100300100	m	1	9520.jpg	58	unpl	3	1	9	6	1
s021ch300100300100	m	1	fatfood3.jpg	59	fat	4	9	5	7	9
s021ch300100300100	m	1	2273.jpg	60	neu	2	5	5	5	1
s021cm060700150600	f	1	1710.jpg	1	pleas	1	9	1	5	1
s021cm060700150600	f	1	fru_0083.jpg	2	fru	6	5	1	5	3
s021cm060700150600	f	1	2036.jpg	3	neu	2	5	1	5	1
s021cm060700150600	f	1	8490.jpg	4	pleas	1	9	5	5	1
s021cm060700150600	f	1	fat_0037.jpg	5	fat	4	5	1	5	2
s021cm060700150600	f	1	9530.jpg	6	unpl	3	1	3	7	1
s021cm060700150600	f	1	2390.jpg	7	neu	2	7	1	5	1
s021cm060700150600	f	1	fru_0511.jpg	8	fru	6	7	1	5	3
s021cm060700150600	f	1	2683.jpg	9	unpl	3	1	3	3	1
s021cm060700150600	f	1	sug_0135.jpg	10	sug	5	5	1	5	3
s021cm060700150600	f	1	2095.jpg	11	unpl	3	1	1	7	1
s021cm060700150600	f	1	fat_0075.jpg	12	fat	4	5	1	5	3
s021cm060700150600	f	1	2071.jpg	13	pleas	1	9	1	5	1
s021cm060700150600	f	1	2308.jpg	14	neu	2	9	1	9	1
s021cm060700150600	f	1	sug_0141.jpg	15	sug	5	7	1	5	4
s021cm060700150600	f	1	2393.jpg	16	neu	2	5	1	5	1
s021cm060700150600	f	1	1722.jpg	17	pleas	1	9	1	9	1
s021cm060700150600	f	1	2703.jpg	18	unpl	3	1	1	8	1
s021cm060700150600	f	1	fru_0670.JPG	19	fru	6	5	1	5	2
s021cm060700150600	f	1	8499.jpg	20	pleas	1	7	1	5	1
s021cm060700150600	f	1	2745.1.jpg	21	neu	2	5	1	5	1
s021cm060700150600	f	1	fat_6054.jpg	22	fat	4	5	1	5	1
s021cm060700150600	f	1	8185.jpg	23	pleas	1	7	3	5	1
s021cm060700150600	f	1	9163.jpg	24	unpl	3	1	5	1	1
s021cm060700150600	f	1	veg_0114.jpg	25	veg	7	5	1	5	1
s021cm060700150600	f	1	2411.jpg	26	neu	2	5	1	5	1
s021cm060700150600	f	1	sug_0152.jpg	27	sug	5	5	1	5	1
s021cm060700150600	f	1	2800.jpg	28	unpl	3	1	4	1	1
s021cm060700150600	f	1	fru_0289.jpg	29	fru	6	5	1	5	1
s021cm060700150600	f	1	2382.jpg	30	neu	2	5	1	5	1
s021cm060700150600	f	1	9250.jpg	31	unpl	3	1	4	1	1
s021cm060700150600	f	1	veg_0135.jpg	32	veg	7	5	1	5	1
s021cm060700150600	f	1	2038.jpg	33	neu	2	7	1	5	1
s021cm060700150600	f	1	8496.jpg	34	pleas	1	9	1	5	1
s021cm060700150600	f	1	sug_152.jpg	35	sug	5	5	1	5	4
s021cm060700150600	f	1	2900.jpg	36	unpl	3	1	3	1	1
s021cm060700150600	f	1	fru_0495.jpg	37	fru	6	5	1	5	1
s021cm060700150600	f	1	9254.jpg	38	unpl	3	1	4	1	1
s021cm060700150600	f	1	fat_0242.jpg	39	fat	4	5	1	5	2
s021cm060700150600	f	1	8370.jpg	40	pleas	1	7	1	5	1
s021cm060700150600	f	1	veg_0085.jpg	41	veg	7	5	1	5	3
s021cm060700150600	f	1	2570.jpg	42	neu	2	5	1	5	1
s021cm060700150600	f	1	veg_0070.jpg	43	veg	7	5	1	5	1
s021cm060700150600	f	1	2045.jpg	44	pleas	1	9	1	6	1
s021cm060700150600	f	1	9421.jpg	45	unpl	3	1	3	1	1
s021cm060700150600	f	1	sug_0083.jpg	46	sug	5	5	1	5	1
s021cm060700150600	f	1	fat_6439.jpg	47	fat	4	5	1	5	1
s021cm060700150600	f	1	2075.jpg	48	pleas	1	7	1	5	1
s021cm060700150600	f	1	2580.jpg	49	neu	2	1	1	1	1
s021cm060700150600	f	1	vegofood.jpg	50	veg	7	5	1	5	2
s021cm060700150600	f	1	2579.jpg	51	neu	2	5	1	5	1
s021cm060700150600	f	1	sug_4421.jpg	52	sug	5	5	1	5	1
s021cm060700150600	f	1	5621.jpg	53	pleas	1	5	4	5	1
s021cm060700150600	f	1	fru_0144.jpg	54	fru	6	5	1	5	1
s021cm060700150600	f	1	9423.jpg	55	unpl	3	1	1	1	1
s021cm060700150600	f	1	veg_0455.jpg	56	veg	7	5	1	5	1
s021cm060700150600	f	1	2347.jpg	57	pleas	1	9	1	5	1
s021cm060700150600	f	1	9520.jpg	58	unpl	3	1	3	1	1
s021cm060700150600	f	1	fatfood3.jpg	59	fat	4	5	1	5	2
s021cm060700150600	f	1	2273.jpg	60	neu	2	1	1	1	1
s021cm070300231000	f	1	1710.jpg	1	pleas	1	9	1	9	1
s021cm070300231000	f	1	fru_0083.jpg	2	fru	6	7	3	9	3
s021cm070300231000	f	1	2036.jpg	3	neu	2	7	3	9	3
s021cm070300231000	f	1	8490.jpg	4	pleas	1	7	1	7	1
s021cm070300231000	f	1	fat_0037.jpg	5	fat	4	5	3	9	3
s021cm070300231000	f	1	9530.jpg	6	unpl	3	1	1	5	1
s021cm070300231000	f	1	2390.jpg	7	neu	2	7	1	9	1
s021cm070300231000	f	1	fru_0511.jpg	8	fru	6	7	3	9	3
s021cm070300231000	f	1	2683.jpg	9	unpl	3	1	1	3	1
s021cm070300231000	f	1	sug_0135.jpg	10	sug	5	7	5	9	5
